Предприятие;
Объект;
Вид оборудования;
Дисп. наименование;
Тип;
Зав. номер;
Сер. номер;
Год выпуска;
Год ввода в эксплуатацию;
Дата отбора пробы;
Марка пробы;
Температура пробы;
DATE ;TIME ;TS_TEMP ;PROB_TEMP ;PROB_OTN_VL ;PROBE_VlAGOSOD ;SP ;STATUS ; 
20251208;12:59:09;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:14;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:19;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:24;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:29;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:34;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:39;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:44;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:49;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:54;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:59:59;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:04;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:09;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:14;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:19;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:24;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:29;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:34;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:39;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:44;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:49;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:00:54;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:00;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:05;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:10;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:15;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:20;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:25;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:30;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:35;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:40;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:45;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:50;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:01:55;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:00;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:05;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:10;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:15;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:20;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:25;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:30;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:35;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:40;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:45;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:50;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:02:55;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:00;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:06;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:11;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:16;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:21;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:26;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:31;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:36;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:41;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:46;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:51;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:03:56;-0,5;0,0;0,0;0,0;50,0;Подготовка;
